id;ps;problem
16822;384;33
16823;384;381
16824;384;2261
16825;384;354
16826;384;288
16827;384;21
16828;384;273
16829;384;17
16830;384;279
16831;384;47
16832;384;173
16833;384;2241
16834;384;2
16835;384;294
16836;384;49
16837;384;308
16838;384;318
16839;384;278
16840;384;240
16841;384;744
16842;384;254
16843;384;18
16844;384;274
16845;384;374
16846;384;305
16847;384;285
16848;384;220
16849;384;2247
16850;384;178
16851;384;24
16852;384;1
16853;384;409
16854;384;54
16855;384;52
16856;384;176
16857;384;364
16858;384;2260
16859;384;207
16860;384;106
16861;384;180
16862;384;16
16863;384;22
16864;384;45
16865;384;277
16866;384;36
16867;384;2271
16868;384;2270
16869;384;51
16870;384;200
16871;384;324
16872;384;250
16873;384;192
16874;384;191
16875;384;237
16876;384;229
16877;384;227
16878;384;194
16879;384;245
16880;384;257
16881;384;188
16882;384;242
16883;384;232
16884;385;2263
16885;385;2266
16886;385;3899
16887;385;2242
16888;385;2265
16889;385;46
16890;385;2238
16891;385;399
16892;385;2244
16893;385;2237
16894;385;248
16895;385;102
16896;385;396
16897;385;96
16898;385;37
16899;385;101
16900;385;41
16901;385;40
16902;385;38
16903;385;3902
16904;385;2236
16905;385;2248
16906;385;2239
16907;385;2258
16908;385;2250
16909;385;2249
16910;385;2245
16911;385;2252
16912;385;2251
16913;385;99
16914;385;298
16915;385;280
16916;385;35
16917;385;3904
16918;385;335
16919;385;3905
16920;385;56
16921;385;2255
16922;385;2254
16923;385;3903
16924;385;2235
16925;385;3901
16926;385;204
16927;386;452
16928;386;154
16929;387;135
16930;386;157
16931;386;2342
16932;387;439
16933;386;158
16934;386;116
16935;387;463
16936;386;124
16937;386;130
16938;386;132
16939;386;148
16940;386;3906
16941;386;149
16942;386;718
16943;386;2353
16944;387;449
16945;386;118
16946;387;719
16947;386;134
16948;387;453
16949;386;159
16950;386;160
16951;386;162
16952;386;131
16953;386;468
16954;386;120
16955;386;129
16956;386;3908
16957;386;447
16958;386;715
16959;386;114
16960;386;126
16961;386;167
16962;386;152
16963;386;465
16964;386;139
16965;386;117
16966;386;458
16967;386;2344
16968;386;451
16969;386;454
16970;386;151
16971;386;121
16972;386;146
16973;386;137
16974;386;725
16975;386;141
16976;386;125
16977;386;441
16978;386;138
16979;386;145
16980;386;467
16981;386;122
16982;386;153
16983;386;726
16984;386;714
16985;386;438
16986;386;166
16987;386;147
16988;386;450
16989;386;143
16990;386;724
16991;386;709
16992;386;168
16993;386;163
16994;386;444
16995;386;720
16996;386;713
16997;386;150
16998;386;2349
16999;386;747
17000;386;165
17001;386;119
17002;386;717
17003;386;115
17004;386;2356
17005;386;462
17006;386;457
17007;386;446
17008;386;710
17009;386;164
17010;386;464
17011;386;144
17012;386;112
17013;386;466
17014;386;440
17015;386;2351
17016;386;136
17017;386;2357
17018;387;3911
17019;387;3917
17020;387;3918
17021;387;3909
17022;387;2343
17023;387;2346
17024;387;3912
17025;387;2345
17026;387;3916
17027;387;3913
17028;387;2348
17029;387;459
17030;387;437
17031;387;3910
17032;387;140
17033;387;3919
17034;387;456
17035;387;443
17036;387;448
17037;387;2358
17038;387;711
17039;387;133
17040;387;156
17041;387;3915
17042;387;442
17043;387;723
17044;387;127
17045;387;445
17046;387;123
17047;387;155
17048;387;142
17049;387;3914
17050;387;161
17051;387;128
17052;387;716
17053;387;461
17054;387;3907
17055;387;460
17056;387;2354
17057;387;455
17058;387;2355
17059;387;727
17060;387;2350
17061;387;2352
17062;388;478
17063;388;706
17064;388;269
17065;388;489
17066;388;244
17067;389;471
17068;389;2307
17069;388;500
17070;388;230
17071;388;256
17072;389;470
17073;388;3920
17074;389;2306
17075;388;202
17076;388;2311
17077;388;731
17078;388;243
17079;388;247
17080;388;708
17081;388;235
17082;389;2302
17083;388;249
17084;388;484
17085;388;2320
17086;388;267
17087;389;502
17088;388;488
17089;389;234
17090;388;182
17091;388;2303
17092;388;2304
17093;388;228
17094;388;2308
17095;388;728
17096;388;223
17097;388;215
17098;388;503
17099;388;258
17100;388;472
17101;388;241
17102;388;485
17103;388;736
17104;388;189
17105;388;259
17106;388;729
17107;388;199
17108;388;2305
17109;388;183
17110;388;264
17111;388;491
17112;388;2315
17113;388;734
17114;388;201
17115;388;261
17116;388;222
17117;388;479
17118;388;262
17119;388;255
17120;388;266
17121;388;3921
17122;388;224
17123;388;733
17124;388;742
17125;388;271
17126;388;187
17127;388;499
17128;388;480
17129;388;246
17130;388;497
17131;388;469
17132;388;219
17133;388;208
17134;388;493
17135;388;217
17136;388;2310
17137;388;238
17138;388;226
17139;388;225
17140;388;745
17141;388;481
17142;388;730
17143;388;2316
17144;388;211
17145;388;473
17146;388;475
17147;388;2319
17148;388;746
17149;388;216
17150;388;213
17151;388;498
17152;388;206
17153;388;236
17154;388;221
17155;388;741
17156;388;212
17157;388;205
17158;388;2314
17159;388;494
17160;388;735
17161;388;495
17162;388;209
17163;388;239
17164;388;482
17165;388;203
17166;389;3932
17167;389;3931
17168;389;2309
17169;389;2321
17170;389;231
17171;389;2322
17172;389;3927
17173;389;3930
17174;389;3929
17175;389;704
17176;389;2298
17177;389;252
17178;389;2300
17179;389;496
17180;389;193
17181;389;263
17182;389;233
17183;389;253
17184;389;490
17185;389;707
17186;389;3928
17187;389;3922
17188;389;260
17189;389;265
17190;389;177
17191;389;476
17192;389;270
17193;389;2301
17194;389;705
17195;389;181
17196;389;186
17197;389;2313
17198;389;474
17199;389;184
17200;389;3926
17201;389;501
17202;389;487
17203;389;175
17204;389;483
17205;389;268
17206;389;251
17207;389;492
17208;389;2299
17209;389;2312
17210;389;477
17211;389;743
17212;389;2318
17213;388;2317
17214;391;518
17215;391;281
17216;391;2331
17217;390;316
17218;390;284
17219;391;304
17220;391;289
17221;390;295
17222;391;522
17223;390;540
17224;390;3934
17225;391;2332
17226;390;2328
17227;390;2326
17228;390;301
17229;390;293
17230;390;3940
17231;390;299
17232;391;562
17233;390;326
17234;391;566
17235;390;539
17236;390;309
17237;390;568
17238;390;300
17239;390;2333
17240;390;535
17241;390;327
17242;390;317
17243;390;325
17244;390;328
17245;390;313
17246;390;283
17247;390;2325
17248;390;515
17249;390;311
17250;390;2334
17251;390;322
17252;390;312
17253;390;525
17254;390;307
17255;390;2329
17256;390;543
17257;390;552
17258;390;548
17259;390;314
17260;390;521
17261;390;292
17262;390;315
17263;390;556
17264;390;507
17265;390;3933
17266;390;544
17267;390;513
17268;390;534
17269;390;509
17270;390;512
17271;390;506
17272;390;508
17273;390;541
17274;390;2340
17275;390;559
17276;390;2337
17277;390;519
17278;390;563
17279;390;532
17280;390;2341
17281;390;536
17282;390;504
17283;390;524
17284;390;537
17285;390;530
17286;390;561
17287;390;557
17288;390;2335
17289;390;555
17290;390;565
17291;390;558
17292;390;516
17293;390;528
17294;390;560
17295;390;567
17296;390;545
17297;390;505
17298;390;546
17299;390;510
17300;390;551
17301;390;570
17302;391;3944
17303;391;517
17304;391;291
17305;391;2324
17306;391;2323
17307;391;533
17308;391;2327
17309;391;571
17310;391;3941
17311;391;3937
17312;391;286
17313;391;2339
17314;391;3942
17315;391;542
17316;391;323
17317;391;523
17318;391;520
17319;391;3938
17320;391;3936
17321;391;306
17322;391;538
17323;391;3935
17324;391;320
17325;391;511
17326;391;526
17327;391;297
17328;391;296
17329;391;3943
17330;391;319
17331;391;321
17332;391;531
17333;391;569
17334;391;3939
17335;391;287
17336;390;3946
17337;391;527
17338;391;3945
17339;391;514
17340;391;550
17341;391;2336
17342;391;529
17343;390;554
17344;391;572
17345;391;549
17346;391;547
17347;391;2338
17348;391;1352
17349;393;336
17350;393;377
17351;392;359
17352;393;584
17353;392;348
17354;392;355
17355;393;2212
17356;392;373
17357;392;600
17358;392;362
17359;393;372
17360;392;340
17361;392;2202
17362;392;376
17363;392;2198
17364;392;593
17365;392;576
17366;392;353
17367;392;598
17368;392;646
17369;392;2216
17370;392;356
17371;392;334
17372;392;352
17373;392;2203
17374;392;357
17375;392;594
17376;392;616
17377;392;358
17378;392;590
17379;392;370
17380;392;2215
17381;392;371
17382;392;2233
17383;392;602
17384;392;2214
17385;392;331
17386;392;363
17387;392;365
17388;392;621
17389;392;2218
17390;392;2210
17391;392;2196
17392;392;2207
17393;392;617
17394;392;628
17395;392;351
17396;392;2204
17397;392;349
17398;392;332
17399;392;341
17400;392;582
17401;392;2208
17402;392;587
17403;392;591
17404;392;596
17405;392;575
17406;392;360
17407;392;2199
17408;392;2213
17409;392;578
17410;392;2197
17411;392;651
17412;392;2195
17413;392;622
17414;392;581
17415;392;2205
17416;392;573
17417;392;3951
17418;392;574
17419;392;657
17420;392;2211
17421;392;610
17422;392;330
17423;392;2201
17424;392;3947
17425;393;347
17426;393;3952
17427;393;2229
17428;393;2221
17429;393;2226
17430;393;2228
17431;393;2227
17432;393;2219
17433;393;378
17434;393;2224
17435;393;2230
17436;393;648
17437;393;3949
17438;393;375
17439;393;2225
17440;393;2223
17441;393;2231
17442;393;2232
17443;393;333
17444;393;2222
17445;393;652
17446;393;3950
17447;393;344
17448;393;366
17449;393;577
17450;393;3948
17451;393;2220
17452;393;337
17453;393;641
17454;393;346
17455;393;338
17456;393;629
17457;393;368
17458;393;603
17459;393;367
17460;393;595
17461;393;343
17462;393;604
17463;393;580
17464;393;636
17465;393;605
17466;393;2217
17467;393;637
17468;393;586
17469;393;579
17470;393;588
17471;393;2200
17472;393;592
17473;393;632
17474;393;2209
17475;393;2194
17476;393;2206
17477;395;2367
17478;394;3959
17479;395;388
17480;395;3954
17481;395;2394
17482;395;3956
17483;394;748
17484;394;2382
17485;394;2393
17486;395;390
17487;394;3972
17488;395;418
17489;395;404
17490;394;384
17491;395;620
17492;395;2366
17493;394;2378
17494;394;410
17495;394;382
17496;394;393
17497;394;2377
17498;394;391
17499;394;387
17500;395;3969
17501;394;3971
17502;394;640
17503;394;3963
17504;394;3958
17505;394;407
17506;394;2387
17507;394;749
17508;394;623
17509;394;405
17510;395;3960
17511;394;2379
17512;394;420
17513;394;380
17514;394;656
17515;394;403
17516;394;642
17517;394;643
17518;394;413
17519;394;414
17520;394;416
17521;394;2381
17522;394;694
17523;394;402
17524;394;611
17525;394;612
17526;394;417
17527;394;411
17528;394;701
17529;394;613
17530;394;408
17531;394;412
17532;394;2398
17533;394;645
17534;394;695
17535;394;703
17536;394;633
17537;394;2371
17538;394;697
17539;394;618
17540;394;750
17541;394;2383
17542;394;2374
17543;394;3975
17544;394;702
17545;394;383
17546;394;700
17547;394;2384
17548;394;401
17549;394;379
17550;394;698
17551;394;619
17552;394;696
17553;394;2373
17554;394;631
17555;394;2375
17556;395;2361
17557;395;3955
17558;395;3974
17559;395;2391
17560;395;3967
17561;395;3965
17562;395;3966
17563;395;397
17564;395;650
17565;395;2368
17566;395;2386
17567;395;3970
17568;395;2390
17569;395;3968
17570;395;3962
17571;395;423
17572;395;2369
17573;395;2360
17574;395;2388
17575;395;653
17576;395;3973
17577;395;2397
17578;395;639
17579;395;2395
17580;395;655
17581;395;419
17582;395;2370
17583;395;2392
17584;395;2359
17585;395;615
17586;395;3957
17587;395;2389
17588;395;2362
17589;395;2363
17590;395;394
17591;395;2396
17592;395;3964
17593;395;3961
17594;395;422
17595;395;2364
17596;395;400
17597;395;2385
17598;395;2365
17599;395;385
17600;395;395
17601;395;421
17602;395;638
17603;395;398
17604;395;392
17605;395;635
17606;395;3953
17607;395;415
17608;395;647
17609;395;649
17610;395;627
17611;395;406
17612;395;630
17613;395;3976
17614;395;2372
17615;395;2380
17616;395;699
17617;395;2376
17618;396;427
17619;397;430
17620;397;435
17621;396;660
17622;396;672
17623;396;675
17624;397;661
17625;396;2282
17626;396;3980
17627;396;2284
17628;396;659
17629;396;678
17630;396;676
17631;396;689
17632;396;424
17633;396;429
17634;396;688
17635;396;2288
17636;396;664
17637;396;428
17638;396;679
17639;396;2294
17640;396;2280
17641;396;690
17642;396;673
17643;396;426
17644;396;693
17645;396;425
17646;396;687
17647;396;668
17648;396;671
17649;396;662
17650;396;674
17651;396;3978
17652;396;3982
17653;396;2279
17654;396;2289
17655;396;2287
17656;396;2291
17657;396;667
17658;396;681
17659;396;3983
17660;396;666
17661;397;2292
17662;397;2293
17663;397;683
17664;397;433
17665;397;658
17666;397;2296
17667;397;2297
17668;397;432
17669;397;3979
17670;397;431
17671;397;682
17672;397;3986
17673;397;2295
17674;397;670
17675;397;434
17676;397;3987
17677;397;684
17678;397;436
17679;397;680
17680;397;2290
17681;397;2281
17682;397;2283
17683;397;3981
17684;397;686
17685;397;685
17686;397;3984
17687;397;3985
17688;397;3977
17689;397;2285
17690;421;2954
17691;421;2949
17692;421;2856
17693;421;2957
17694;421;2947
17695;421;2941
17696;421;2921
17697;421;2916
17698;421;2882
17699;421;2945
17700;421;2946
17701;421;2870
17702;421;2981
17703;421;2959
17704;421;2992
17705;421;2897
17706;421;3002
17707;421;2944
17708;421;2979
17709;421;2984
17710;421;2928
17711;421;2862
17712;421;2919
17713;421;2936
17714;421;2991
17715;421;3008
17716;421;2925
17717;421;2896
17718;421;2993
17719;421;2850
17720;421;2942
17721;421;2933
17722;421;2931
17723;421;2939
17724;421;2846
17725;421;2950
17726;421;2875
17727;421;2930
17728;421;2980
17729;421;2948
17730;421;2903
17731;421;2854
17732;421;2884
17733;421;2985
17734;421;2883
17735;421;2937
17736;421;2860
17737;421;2874
17738;421;2929
17739;421;2965
17740;421;2998
17741;421;3001
17742;421;2871
17743;443;3464
17744;443;3497
17745;443;3465
17746;443;3405
17747;443;3501
17748;443;3443
17749;443;3422
17750;443;3420
17751;443;3407
17752;443;3449
17753;443;3425
17754;443;3416
17755;443;3490
17756;443;3444
17757;443;3426
17758;443;3438
17759;443;3447
17760;443;3409
17761;443;3460
17762;443;3424
17763;443;3437
17764;443;3417
17765;443;3406
17766;443;3494
17767;443;3432
17768;443;3433
17769;443;3445
17770;443;3446
17771;443;3435
17772;443;3410
17773;443;3442
17774;443;3448
17775;444;3463
17776;444;3403
17777;444;3421
17778;444;3455
17779;444;3419
17780;444;3458
17781;444;3451
17782;444;3408
17783;444;3434
17784;444;3413
17785;444;3412
17786;444;3456
17787;444;3402
17788;444;3450
17789;444;3462
17790;444;3436
17791;444;3441
17792;444;3461
17793;444;3457
17794;444;3404
17795;444;3454
17796;444;3431
17797;444;3411
17798;444;3459
17799;444;3453
17800;444;3428
17801;444;3418
17802;444;3429
17803;444;3423
17804;444;3440
17805;444;3427
17806;444;3439
17807;444;3475
17808;444;3452
17809;444;3430
17810;398;4282
17811;398;4283
17812;399;4284
17813;398;4285
17814;398;4286
17815;398;4287
17816;398;4288
17817;398;4289
17818;398;4290
17819;398;4291
17820;398;4292
17821;400;4293
17822;398;4294
17823;400;4295
17824;398;4296
17825;400;4297
17826;398;4298
17827;399;4299
17828;398;4300
17829;398;4301
17830;400;4302
17831;398;4303
17832;399;4304
17833;398;4305
17834;400;4306
17835;398;4307
17836;399;4308
17837;399;4309
17838;398;4310
17839;398;4311
17840;399;4312
17841;399;4313
17842;398;4314
17843;400;4315
17844;400;4316
17845;400;4317
17846;399;4318
17847;400;4319
17848;398;4320
17849;400;4321
17850;399;4322
17851;398;4323
17852;398;4324
17853;399;4325
17854;398;4326
17855;398;4327
17856;398;4328
17857;399;4329
17858;400;4330
17859;399;4331
17860;400;4332
17861;398;4333
17862;398;4334
17863;399;4335
17864;398;4336
17865;399;4337
17866;400;4338
17867;398;4339
17868;400;4340
17869;400;4341
17870;399;4342
17871;399;4343
17872;399;4344
17873;398;4345
17874;399;4346
17875;398;4347
17876;398;4348
17877;399;4349
17878;398;4350
17879;399;4351
17880;399;4352
17881;399;4353
17882;400;4354
17883;400;4355
17884;400;4356
17885;399;4357
17886;399;4358
17887;398;4359
17888;399;4360
17889;399;4361
17890;398;4362
17891;399;4363
17892;400;4364
17893;400;4365
17894;400;4366
17895;399;4367
17896;400;4368
17897;399;4369
17898;399;4370
17899;399;4371
17900;399;4372
17901;399;4373
17902;400;4374
17903;398;4375
17904;398;4376
17905;399;4377
17906;398;4378
17907;398;4379
17908;399;4380
17909;399;4381
17910;398;4382
17911;399;4383
17912;400;4384
17913;400;4385
17914;400;4386
17915;399;4387
17916;399;4388
17917;399;4389
17918;400;4390
17919;398;4391
17920;400;4392
17921;399;4393
17922;398;4394
17923;399;4395
17924;399;4396
17925;398;4397
17926;399;4398
17927;399;4399
17928;400;4400
17929;398;4401
17930;400;4402
17931;398;4403
17932;398;4404
17933;399;4405
17934;398;4406
17935;400;4407
17936;400;4408
17937;398;4409
17938;398;4410
17939;400;4411
17940;398;4412
17941;399;4413
17942;399;4414
17943;400;4415
17944;398;4416
17945;398;4417
17946;400;4418
17947;400;4419
17948;398;4420
17949;399;4421
17950;398;4422
17951;400;4423
17952;399;4424
17953;399;4425
17954;398;4426
17955;400;4427
17956;399;4428
17957;399;4429
17958;398;4430
17959;400;4431
17960;400;4432
17961;402;4433
17962;401;4434
17963;401;4435
17964;401;4436
17965;402;4437
17966;401;4438
17967;402;4439
17968;402;4440
17969;402;4441
17970;403;4442
17971;402;4443
17972;401;4444
17973;402;4445
17974;403;4446
17975;401;4447
17976;401;4448
17977;401;4449
17978;401;4450
17979;402;4451
17980;403;4452
17981;402;4453
17982;403;4454
17983;402;4455
17984;401;4456
17985;401;4457
17986;401;4458
17987;401;4459
17988;402;4460
17989;403;4461
17990;402;4462
17991;401;4463
17992;401;4464
17993;401;4465
17994;401;4466
17995;401;4467
17996;402;4468
17997;402;4469
17998;403;4470
17999;402;4471
18000;402;4472
18001;401;4473
18002;403;4474
18003;402;4475
18004;401;4476
18005;402;4477
18006;402;4478
18007;401;4479
18008;402;4480
18009;401;4481
18010;401;4482
18011;402;4483
18012;402;4484
18013;403;4485
18014;403;4486
18015;402;4487
18016;403;4488
18017;403;4489
18018;403;4490
18019;402;4491
18020;402;4492
18021;401;4493
18022;402;4494
18023;401;4495
18024;402;4496
18025;401;4497
18026;401;4498
18027;401;4499
18028;403;4500
18029;401;4501
18030;403;4502
18031;402;4503
18032;402;4504
18033;401;4505
18034;402;4506
18035;402;4507
18036;402;4508
18037;402;4509
18038;402;4510
18039;403;4511
18040;402;4512
18041;402;4513
18042;402;4514
18043;403;4515
18044;402;4516
18045;402;4517
18046;402;4518
18047;401;4519
18048;401;4520
18049;402;4521
18050;401;4522
18051;401;4523
18052;403;4524
18053;402;4525
18054;402;4526
18055;402;4527
18056;402;4528
18057;402;4529
18058;403;4530
18059;401;4531
18060;401;4532
18061;403;4533
18062;401;4534
18063;403;4535
18064;403;4536
18065;401;4537
18066;401;4538
18067;403;4539
18068;403;4540
18069;402;4541
18070;403;4542
18071;403;4543
18072;402;4544
18073;403;4545
18074;402;4546
18075;403;4547
18076;403;4548
18077;402;4549
18078;403;4550
18079;401;4551
18080;401;4552
18081;401;4553
18082;401;4554
18083;402;4555
18084;401;4556
18085;401;4557
18086;401;4558
18087;401;4559
18088;402;4560
18089;403;4561
18090;401;4562
18091;401;4563
18092;402;4564
18093;402;4565
18094;403;4566
18095;403;4567
18096;401;4568
18097;401;4569
18098;403;4570
18099;402;4571
18100;403;4572
18101;401;4573
18102;401;4574
18103;403;4575
18104;401;4576
18105;401;4577
18106;402;4578
18107;403;4579
18108;401;4580
18109;401;4581
18110;403;4582
18111;405;4583
18112;404;4584
18113;405;4585
18114;405;4586
18115;405;4587
18116;405;4588
18117;405;4589
18118;405;4590
18119;405;4591
18120;404;4592
18121;405;4593
18122;405;4594
18123;405;4595
18124;405;4596
18125;405;4597
18126;405;4598
18127;405;4599
18128;405;4600
18129;405;4601
18130;405;4602
18131;404;4603
18132;405;4604
18133;405;4605
18134;405;4606
18135;405;4607
18136;404;4608
18137;405;4609
18138;405;4610
18139;405;4611
18140;405;4612
18141;405;4613
18142;404;4614
18143;405;4615
18144;405;4616
18145;404;4617
18146;405;4618
18147;405;4619
18148;404;4620
18149;404;4621
18150;404;4622
18151;405;4623
18152;405;4624
18153;405;4625
18154;409;4626
18155;409;4627
18156;409;4628
18157;409;4629
18158;409;4630
18159;409;4631
18160;409;4632
18161;409;4633
18162;409;4634
18163;409;4635
18164;409;4636
18165;409;4637
18166;409;4638
18167;409;4639
18168;409;4640
18169;409;4641
18170;409;4642
18171;409;4643
18172;409;4644
18173;409;4645
18174;409;4646
18175;409;4647
18176;409;4648
18177;409;4649
18178;409;4650
18179;409;4651
18180;409;4652
18181;409;4653
18182;409;4654
18183;409;4655
18184;409;4656
18185;440;4657
18186;441;4658
18187;440;4659
18188;440;4660
18189;440;4661
18190;440;4662
18191;440;4663
18192;440;4664
18193;441;4665
18194;440;4666
18195;440;4667
18196;441;4668
18197;441;4669
18198;441;4670
18199;440;4671
18200;440;4672
18201;441;4673
18202;441;4674
18203;440;4675
18204;441;4676
18205;441;4677
18206;441;4678
18207;441;4679
18208;440;4680
18209;441;4681
18210;441;4682
18211;440;4683
18212;440;4684
18213;441;4685
18214;441;4686
18215;441;4687
18216;441;4688
18217;441;4689
18218;441;4690
18219;441;4691
18220;441;4692
18221;441;4693
18222;440;4694
18223;440;4695
18224;441;4696
18225;440;4697
18226;441;4698
18227;440;4699
18228;440;4700
18229;440;4701
18230;440;4702
18231;441;4703
18232;441;4704
18233;440;4705
18234;441;4706
18235;440;4707
18236;440;4708
18237;441;4709
18238;441;4710
18239;442;4711
18240;442;4712
18241;442;4713
18242;442;4714
18243;442;4715
18244;442;4716
18245;442;4717
18246;442;4718
18247;442;4719
18248;442;4720
18249;442;4721
18250;442;4722
18251;442;4723
18252;442;4724
18253;442;4725
18254;442;4726
18255;442;4727
18256;442;4728
18257;442;4729
18258;442;4730
18259;442;4731
18260;442;4732
18261;442;4733
18262;442;4734
18263;442;4735
18264;442;4736
18265;442;4737
18266;442;4738
18267;442;4739
18268;442;4740
18269;442;4741
18270;442;4742
18271;442;4743
18272;442;4744
18273;442;4745
18274;442;4746
18275;442;4747
18276;442;4748
18277;442;4749
18278;442;4750
18279;442;4751
18280;442;4752
18281;442;4753
18282;442;4754
18283;442;4755
18284;442;4756
18285;442;4757
18286;442;4758
18287;442;4759
18288;442;4760
18289;442;4761
18290;442;4762
18291;442;4763
18292;386;4764
18293;404;4767
18294;405;4768
18295;405;4769
18296;404;4770
18297;405;4771
18298;405;4772
18299;404;4773
18300;404;4774
18301;405;4775
18302;404;4776
18303;404;4777
18304;405;4778
18305;404;4779
18306;404;4780
18307;405;4781
18308;404;4782
18309;405;4783
18310;404;4784
18311;405;4785
18312;404;4786
18313;405;4787
18314;412;4788
18315;412;4789
18316;412;4790
18317;412;4791
18318;412;4792
18319;412;4793
18320;412;4794
18321;412;4795
18322;412;4796
18323;412;4797
18324;412;4798
18325;412;4799
18326;412;4800
18327;412;4801
18328;412;4802
18329;412;4803
18330;412;4804
18331;412;4805
18332;412;4806
18333;412;4807
18334;415;4808
18335;415;4809
18336;415;4810
18337;415;4811
18338;415;4812
18339;415;4813
18340;415;4814
18341;415;4815
18342;415;4816
18343;415;4817
18344;415;4818
18345;415;4819
18346;415;4820
18347;415;4821
18348;415;4822
18349;415;4823
18350;415;4824
18351;415;4825
18352;415;4826
18353;415;4827
18354;415;4828
18355;415;4829
18356;415;4830
18357;415;4831
18358;415;4832
18359;415;4833
18360;415;4834
18361;415;4835
18362;415;4836
18363;415;4837
18364;417;4838
18365;417;4839
18366;417;4840
18367;417;4841
18368;417;4842
18369;417;4843
18370;417;4844
18371;417;4845
18372;417;4846
18373;417;4847
18374;420;4848
18375;419;4849
18376;419;4850
18377;418;4851
18378;420;4852
18379;418;4853
18380;420;4854
18381;418;4855
18382;419;4856
18383;420;4857
18384;422;4858
18385;422;4859
18386;422;4860
18387;422;4861
18388;422;4862
18389;422;4863
18390;422;4864
18391;422;4865
18392;422;4866
18393;422;4867
18394;422;4868
18395;422;4869
18396;422;4870
18397;422;4871
18398;439;4872
18399;439;4873
18400;439;4874
18401;439;4875
18402;439;4876
18403;439;4877
18404;439;4878
18405;439;4879
18406;439;4880
18407;439;4881
18408;439;4882
18409;439;4883
18410;439;4884
18411;439;4885
18412;439;4886
18413;439;4887
18414;439;4888
18415;439;4889
18416;439;4890
18417;454;4891
18418;455;4892
18419;455;4893
18420;455;4894
18421;455;4895
18422;454;4896
18423;455;4897
18424;454;4898
18425;455;4899
18426;454;4900
18427;454;4901
18428;454;4902
18429;454;4903
18430;454;4904
18431;454;4905
18432;454;4906
18433;455;4907
18434;454;4908
18435;455;4909
18436;415;4910
18437;404;4911
18438;400;4912
18439;465;4913
18440;464;4914
18441;465;4915
18442;463;4916
18443;463;4917
18444;463;4918
18445;463;4919
18446;465;4920
18447;463;4921
18448;464;4922
18449;464;4923
18450;463;4924
18451;464;4925
18452;465;4926
18453;465;4927
18454;465;4928
18455;464;4929
18456;464;4930
18457;465;4931
18458;465;4932
18459;463;4933
18460;464;4934
18461;464;4935
18462;464;4936
18463;465;4937
18464;465;4938
18465;465;4939
18466;463;4940
18467;464;4941
18468;464;4942
18469;465;4943
18470;462;4944
18471;461;4945
18472;462;4946
18473;462;4947
18474;462;4948
18475;462;4949
18476;462;4950
18477;462;4951
18478;462;4952
18479;462;4953
18480;462;4954
18481;461;4955
18482;462;4956
18483;462;4957
18484;462;4958
18485;404;4959
18486;405;4960
18487;404;4961
18488;404;4962
18489;405;4963
18490;405;4964
18491;405;4965
18492;404;4966
18493;405;4967
18494;405;4968
18495;405;4969
18496;405;4970
18497;404;4971
18498;405;4972
18499;404;4973
18500;405;4974
18501;404;4975
18502;405;4976
18503;404;4977
18504;404;4978
18505;404;4979
18506;405;4980
18507;404;4981
18508;404;4982
18509;405;4983
18510;405;4984
18511;405;4985
18512;404;4986
18513;405;4987
18514;405;4988
18515;404;4989
18516;404;4990
18517;404;4991
18518;405;4992
18519;405;4993
18520;404;4994
18521;404;4995
18522;404;4996
18523;404;4997
18524;405;4998
18525;454;4999
18526;455;5000
18527;455;5001
18528;455;5002
18529;455;5003
18530;455;5004
18531;455;5005
18532;455;5006
18533;454;5007
18534;455;5008
18535;455;5009
18536;455;5010
18537;455;5011
18538;455;5012
18539;455;5013
18540;447;5014
18541;447;5015
18542;447;5016
18543;447;5017
18544;447;5018
18545;447;5019
18546;447;5020
18547;447;5021
18548;447;5022
18549;447;5023
18550;447;5024
18551;447;5025
18552;447;5026
18553;447;5027
18554;447;5028
18555;409;5029
18556;415;5030
18557;427;5031
18558;427;5032
18559;427;5033
18560;429;5034
18561;428;5035
18562;429;5036
18563;428;5037
18564;427;5038
18565;429;5039
18566;429;5040
18567;429;5041
18568;429;5042
18569;427;5043
18570;429;5044
18571;428;5045
18572;427;5046
18573;428;5047
18574;428;5048
18575;429;5049
18576;427;5050
18577;427;5051
18578;427;5052
18579;427;5053
18580;429;5054
18581;428;5055
18582;429;5056
18583;428;5057
18584;427;5058
18585;427;5059
18586;427;5060
18587;429;5061
18588;428;5062
18589;428;5063
18590;427;5064
18591;428;5065
18592;428;5066
18593;428;5067
18594;428;5068
18595;428;5069
18596;429;5070
18597;428;5071
18598;428;5072
18599;429;5073
18600;418;5142
18601;418;5143
18602;418;5144
18603;418;5145
18604;419;5146
18605;418;5147
18606;419;5148
18607;419;5149
18608;420;5150
18609;418;5151
18610;418;5152
18611;418;5153
18612;420;5154
18613;420;5155
18614;419;5156
18615;418;5157
18616;418;5158
18617;418;5159
18618;420;5160
18619;420;5161
18620;419;5162
18621;420;5163
18622;420;5164
18623;420;5165
18624;420;5166
18625;420;5167
18626;420;5168
18627;420;5169
18628;420;5170
18629;420;5171
18630;420;5172
18631;420;5173
18632;419;5174
18633;420;5175
18634;420;5176
18635;420;5177
18636;420;5178
18637;420;5179
18638;418;5180
18639;420;5181
18640;420;5182
18641;420;5183
18642;420;5184
18643;419;5185
18644;418;5186
18645;419;5187
